Brand,Model,Year,Price,Mileage,Exterior Color,Interior Color,Fuel Type,Drivetrain,VIN,Dealer Name,Dealer Zip,Bodystyle,Image Paths
Audi,TT,2019,31520,38195,Audi Exclusive Aviator Gray,,Gasoline,All-wheel Drive,TRUAEAFV7K1002989,Hoffman Motorsports,06092,Coupe,"['vehicle_images_more\\9ca85d93-ba74-4cb6-880c-e6e4527559a8_1.jpg', 'vehicle_images_more\\9ca85d93-ba74-4cb6-880c-e6e4527559a8_2.jpg', 'vehicle_images_more\\9ca85d93-ba74-4cb6-880c-e6e4527559a8_3.jpg']"
Audi,A4,2019,22990,44314,Monsoon Gray Metallic,Black,Gasoline,All-wheel Drive,WAUENAF43KA064907,Nimey's New Generation Cars,13501,Sedan,"['vehicle_images_more\\2787908a-d848-49c0-855e-fccd0d0bd7d2_1.jpg', 'vehicle_images_more\\2787908a-d848-49c0-855e-fccd0d0bd7d2_2.jpg', 'vehicle_images_more\\2787908a-d848-49c0-855e-fccd0d0bd7d2_3.jpg']"
Audi,A4,2017,13936,81148,Ibis White,Atlas Beige/Gray,Gasoline,All-wheel Drive,WAUANAF49HN007689,Blasius of New Britain,06051,Sedan,"['vehicle_images_more\\e3fdafb2-fec5-4263-8cdc-128e9d01900b_1.jpg', 'vehicle_images_more\\e3fdafb2-fec5-4263-8cdc-128e9d01900b_2.jpg', 'vehicle_images_more\\e3fdafb2-fec5-4263-8cdc-128e9d01900b_3.jpg']"
Audi,A3,2016,12571,79346,Blue,Black,Gasoline,All-wheel Drive,WAUB8GFF6G1077222,Chrysler Dodge Jeep RAM of Utica,13495,Sedan,"['vehicle_images_more\\a50f26f3-a9c7-4512-8b5b-a023648e5516_1.jpg', 'vehicle_images_more\\a50f26f3-a9c7-4512-8b5b-a023648e5516_2.jpg', 'vehicle_images_more\\a50f26f3-a9c7-4512-8b5b-a023648e5516_3.jpg']"
Audi,Q3,2020,25386,40129,Cosmos Blue Metallic,Pearl Beige,Gasoline,All-wheel Drive,WA1AECF31L1057129,United Auto Sales of Utica,13495,SUV,"['vehicle_images_more\\0abf7112-b046-4e4c-a952-e7e2eaadaf1d_1.jpg', 'vehicle_images_more\\0abf7112-b046-4e4c-a952-e7e2eaadaf1d_2.jpg', 'vehicle_images_more\\0abf7112-b046-4e4c-a952-e7e2eaadaf1d_3.jpg']"
Audi,TT,2012,11499,98496,Gray Metallic,Luxor Beige,Gasoline,All-wheel Drive,TRUBFAFKXC1014479,Hitchcock Motor Car,06716,Coupe,"['vehicle_images_more\\bae27c27-15d7-4730-9e35-03f7246b1978_1.jpg', 'vehicle_images_more\\bae27c27-15d7-4730-9e35-03f7246b1978_2.jpg', 'vehicle_images_more\\bae27c27-15d7-4730-9e35-03f7246b1978_3.jpg']"
Audi,S4,2018,25995,96342,Mythos Black Metallic,Black,Gasoline,All-wheel Drive,WAUC4AF45JA134173,Barnstorm Jeeps,01562,Sedan,"['vehicle_images_more\\a0aa648f-360c-4657-90c1-eb9be8b7cd8d_1.jpg', 'vehicle_images_more\\a0aa648f-360c-4657-90c1-eb9be8b7cd8d_2.jpg', 'vehicle_images_more\\a0aa648f-360c-4657-90c1-eb9be8b7cd8d_3.jpg']"
Audi,Q7,2015,15398,90113,Orca Black Metallic,Limestone,Diesel,All-wheel Drive,WA1LMAFE2FD025486,Mcgee Hyundai of Lebanon,03766,SUV,"['vehicle_images_more\\a4244f13-201b-4b0d-ba79-f10de94a8b11_1.jpg', 'vehicle_images_more\\a4244f13-201b-4b0d-ba79-f10de94a8b11_2.jpg', 'vehicle_images_more\\a4244f13-201b-4b0d-ba79-f10de94a8b11_3.jpg']"
Audi,S3,2016,18995,80816,Misano Red Pearl Effect,Black/Titanium,Gasoline,All-wheel Drive,WAUB1GFF2G1077903,J & M Automotive,06770,Sedan,"['vehicle_images_more\\99c77aa2-456e-4aa5-bffe-269bb46201bd_1.jpg', 'vehicle_images_more\\99c77aa2-456e-4aa5-bffe-269bb46201bd_2.jpg', 'vehicle_images_more\\99c77aa2-456e-4aa5-bffe-269bb46201bd_3.jpg']"
Audi,A4,2017,18995,95605,Brilliant Black,Black,Gasoline,All-wheel Drive,WAUFNAF42HN012433,J & M Automotive,06770,Sedan,"['vehicle_images_more\\0fa320ed-6d2c-4e24-b811-4e13c7308871_1.jpg', 'vehicle_images_more\\0fa320ed-6d2c-4e24-b811-4e13c7308871_2.jpg', 'vehicle_images_more\\0fa320ed-6d2c-4e24-b811-4e13c7308871_3.jpg']"
Audi,S5,2018,22995,90751,Brilliant Black,Black,Gasoline,All-wheel Drive,WAUC4CF55JA042081,J & M Automotive,06770,Hatchback,"['vehicle_images_more\\ae825795-5d35-45df-981d-29ec79cfa2f0_1.jpg', 'vehicle_images_more\\ae825795-5d35-45df-981d-29ec79cfa2f0_2.jpg', 'vehicle_images_more\\ae825795-5d35-45df-981d-29ec79cfa2f0_3.jpg']"
Audi,Q3,2016,15977,72757,Blue,,Gasoline,All-wheel Drive,WA1GFCFS2GR016465,Lux Auto Plus,01501,SUV,"['vehicle_images_more\\5fc27553-d5f7-4d38-af13-8dd99fb679d5_1.jpg', 'vehicle_images_more\\5fc27553-d5f7-4d38-af13-8dd99fb679d5_2.jpg', 'vehicle_images_more\\5fc27553-d5f7-4d38-af13-8dd99fb679d5_3.jpg']"
Audi,Q3,2020,26217,37963,Glacier White Metallic,Black,Gasoline,All-wheel Drive,WA1FECF37L1033164,DeNooyer Chevrolet,12205,SUV,"['vehicle_images_more\\52259811-e9b3-433d-bbe1-460f9c8544f5_1.jpg', 'vehicle_images_more\\52259811-e9b3-433d-bbe1-460f9c8544f5_2.jpg', 'vehicle_images_more\\52259811-e9b3-433d-bbe1-460f9c8544f5_3.jpg']"
Audi,Q5,2019,22989,48237,Ibis White,Nougat Brown,Gasoline,All-wheel Drive,WA1BNAFY3K2101595,Mercedes-Benz of Springfield,01020,SUV,"['vehicle_images_more\\ec3ecaa9-db19-45e0-90f7-e7670ae76afb_1.jpg', 'vehicle_images_more\\ec3ecaa9-db19-45e0-90f7-e7670ae76afb_2.jpg', 'vehicle_images_more\\ec3ecaa9-db19-45e0-90f7-e7670ae76afb_3.jpg']"
Audi,Q5,2016,14500,107435,Gray,Black,E85 Flex Fuel,All-wheel Drive,WA1C2AFP8GA033263,Unknown,Unknown,SUV,"['vehicle_images_more\\a6485222-8e55-4bf4-9c1a-dae68a0cc7e5_1.jpg', 'vehicle_images_more\\a6485222-8e55-4bf4-9c1a-dae68a0cc7e5_2.jpg', 'vehicle_images_more\\a6485222-8e55-4bf4-9c1a-dae68a0cc7e5_3.jpg']"
Audi,A4,2015,10983,111653,Black,Beige/Brown,Gasoline,All-wheel Drive,WAUBFAFL5FN004178,Gale Toyota,06082,Sedan,"['vehicle_images_more\\be8e5789-bc0e-4b6b-813b-62cd8eddf5a5_1.jpg', 'vehicle_images_more\\be8e5789-bc0e-4b6b-813b-62cd8eddf5a5_2.jpg', 'vehicle_images_more\\be8e5789-bc0e-4b6b-813b-62cd8eddf5a5_3.jpg']"
Audi,Q3,2018,9998,130566,Cortina White,Chestnut Brown,Gasoline,All-wheel Drive,WA1JCCFS4JR009605,Prime Wheels LLC,06088,SUV,"['vehicle_images_more\\9aa62a87-692e-4503-bdaa-2100247ace95_1.jpg', 'vehicle_images_more\\9aa62a87-692e-4503-bdaa-2100247ace95_2.jpg', 'vehicle_images_more\\9aa62a87-692e-4503-bdaa-2100247ace95_3.jpg']"
Audi,Q7,2017,19999,92178,Carrara White,Pistachio Beige,Gasoline,All-wheel Drive,WA1LAAF77HD026467,Stop and Drive Auto Sales,06088,SUV,"['vehicle_images_more\\01a15b50-60b6-43cd-90ad-a88cde556c9a_1.jpg', 'vehicle_images_more\\01a15b50-60b6-43cd-90ad-a88cde556c9a_2.jpg', 'vehicle_images_more\\01a15b50-60b6-43cd-90ad-a88cde556c9a_3.jpg']"
Audi,Q5,2016,8999,134683,Black,,Gasoline,All-wheel Drive,WA1C2AFP7GA031245,Stop and Drive Auto Sales,06088,SUV,"['vehicle_images_more\\9f88bdea-8ae6-402b-aa5e-b13148963232_1.jpg', 'vehicle_images_more\\9f88bdea-8ae6-402b-aa5e-b13148963232_2.jpg', 'vehicle_images_more\\9f88bdea-8ae6-402b-aa5e-b13148963232_3.jpg']"
Audi,A5,2009,10094,103250,Monza Silver Metallic,Black,Gasoline,All-wheel Drive,WAUDK78T69A004335,Modern Mazda,06787,Coupe,"['vehicle_images_more\\c68590ce-891b-42f1-98cb-8beb4d330152_1.jpg', 'vehicle_images_more\\c68590ce-891b-42f1-98cb-8beb4d330152_2.jpg', 'vehicle_images_more\\c68590ce-891b-42f1-98cb-8beb4d330152_3.jpg']"
Audi,A4,2014,16998,68045,White,BLACK,E85 Flex Fuel,Four-wheel Drive,WAUBFAFL2EN002483,CarMax Hartford,06120,Sedan,"['vehicle_images_more\\81b983fd-fbd0-4968-846c-95c6d0491c7b_1.jpg', 'vehicle_images_more\\81b983fd-fbd0-4968-846c-95c6d0491c7b_2.jpg', 'vehicle_images_more\\81b983fd-fbd0-4968-846c-95c6d0491c7b_3.jpg']"
Audi,A3,2018,20998,60100,White,BLACK,Gasoline,Four-wheel Drive,WAUJ8GFF6J1013295,CarMax Hartford,06120,Sedan,"['vehicle_images_more\\9d21e048-7228-42a3-a805-cc259d0b891f_1.jpg', 'vehicle_images_more\\9d21e048-7228-42a3-a805-cc259d0b891f_2.jpg', 'vehicle_images_more\\9d21e048-7228-42a3-a805-cc259d0b891f_3.jpg']"
Audi,SQ5,2018,22996,71946,Brilliant Black,Black,Gasoline,All-wheel Drive,WA1A4AFY4J2022174,Blasius Kia,06795,SUV,"['vehicle_images_more\\740ebb06-d6bf-4c72-a524-c18a84dd5737_1.jpg', 'vehicle_images_more\\740ebb06-d6bf-4c72-a524-c18a84dd5737_2.jpg', 'vehicle_images_more\\740ebb06-d6bf-4c72-a524-c18a84dd5737_3.jpg']"
Audi,A4,2018,16702,66565,Brilliant Black,Black,Gasoline,All-wheel Drive,WAUDNAF40JA060212,Blasius of New Britain,06051,Sedan,"['vehicle_images_more\\375ee834-c900-4af3-9241-a12f8f1983e7_1.jpg', 'vehicle_images_more\\375ee834-c900-4af3-9241-a12f8f1983e7_2.jpg', 'vehicle_images_more\\375ee834-c900-4af3-9241-a12f8f1983e7_3.jpg']"
Audi,A6,2012,9998,115478,Brilliant Black,Black,Gasoline,All-wheel Drive,WAUBGAFC3CN004057,Blasius of New Britain,06051,Sedan,"['vehicle_images_more\\3f2d2555-da4c-4930-8e50-2aa819d99c95_1.jpg', 'vehicle_images_more\\3f2d2555-da4c-4930-8e50-2aa819d99c95_2.jpg', 'vehicle_images_more\\3f2d2555-da4c-4930-8e50-2aa819d99c95_3.jpg']"
Audi,A4,2015,11995,106942,Silver,Black,E85 Flex Fuel,All-wheel Drive,WAUBFAFL8FN007415,L & S Automotive,06479,Sedan,"['vehicle_images_more\\0a004f6c-15de-4c6f-942f-b34cc10bb179_1.jpg', 'vehicle_images_more\\0a004f6c-15de-4c6f-942f-b34cc10bb179_2.jpg', 'vehicle_images_more\\0a004f6c-15de-4c6f-942f-b34cc10bb179_3.jpg']"
Audi,A4,2019,22998,69146,Black,BROWN,Gasoline,Four-wheel Drive,WAUENAF48KA114149,CarMax Waterbury,06705,Sedan,"['vehicle_images_more\\f010ca02-dba8-483c-9f7d-575d3985c5af_1.jpg', 'vehicle_images_more\\f010ca02-dba8-483c-9f7d-575d3985c5af_2.jpg', 'vehicle_images_more\\f010ca02-dba8-483c-9f7d-575d3985c5af_3.jpg']"
Audi,A7,2016,22995,60900,White,Black,Gasoline,All-wheel Drive,WAU3GAFC3GN003730,A Better Way Wholesale,06770,Hatchback,"['vehicle_images_more\\c2852849-8795-46ab-87f2-89fc42870c1b_1.jpg', 'vehicle_images_more\\c2852849-8795-46ab-87f2-89fc42870c1b_2.jpg', 'vehicle_images_more\\c2852849-8795-46ab-87f2-89fc42870c1b_3.jpg']"
Audi,A8,2018,24995,78300,Black,Black,Gasoline,All-wheel Drive,WAU44AFD5JN000275,A Better Way Wholesale,06770,SUV,"['vehicle_images_more\\42e83531-8fee-4407-9f1c-377b74fc82c8_1.jpg', 'vehicle_images_more\\42e83531-8fee-4407-9f1c-377b74fc82c8_2.jpg', 'vehicle_images_more\\42e83531-8fee-4407-9f1c-377b74fc82c8_3.jpg']"
Audi,A4,2010,7389,70728,Ibis White,Black,Gasoline,All-wheel Drive,WAUBFAFL6AN048540,Lia Honda Brewster,10509,Sedan,"['vehicle_images_more\\af19b873-0ef6-4a30-bb1e-623113d84540_1.jpg', 'vehicle_images_more\\af19b873-0ef6-4a30-bb1e-623113d84540_2.jpg', 'vehicle_images_more\\af19b873-0ef6-4a30-bb1e-623113d84540_3.jpg']"
Audi,A4,2017,19999,70195,Black,Black,Gasoline,All-wheel Drive,WAUENAF44HN011683,Green Light Auto Sales,06524,Sedan,"['vehicle_images_more\\5a9dd6f4-6e1b-4bd5-a8c3-75c119da3e35_1.jpg', 'vehicle_images_more\\5a9dd6f4-6e1b-4bd5-a8c3-75c119da3e35_2.jpg', 'vehicle_images_more\\5a9dd6f4-6e1b-4bd5-a8c3-75c119da3e35_3.jpg']"
Audi,S5,2019,32999,47457,Gray,Black,Gasoline,All-wheel Drive,WAUB4CF53KA003776,BMW of North Haven,06473,,"['vehicle_images_more\\e598f256-033c-4407-b799-e73943677c77_1.jpg', 'vehicle_images_more\\e598f256-033c-4407-b799-e73943677c77_2.jpg', 'vehicle_images_more\\e598f256-033c-4407-b799-e73943677c77_3.jpg']"
Audi,Q5,2015,16500,95737,Silver,Black,E85 Flex Fuel,All-wheel Drive,WA1CFAFP8FA076035,Bob Karl Sales and Service,12180,SUV,"['vehicle_images_more\\d305c3b1-7033-4f9c-8915-39041580f788_1.jpg', 'vehicle_images_more\\d305c3b1-7033-4f9c-8915-39041580f788_2.jpg', 'vehicle_images_more\\d305c3b1-7033-4f9c-8915-39041580f788_3.jpg']"
Audi,Q5,2020,27803,28038,Mythos Black Metallic,Black,Gasoline,All-wheel Drive,WA1BNAFY9L2059239,Audi Albany,12110,SUV,"['vehicle_images_more\\78cb09de-ff8c-429f-9bcb-76c99525c9dd_1.jpg', 'vehicle_images_more\\78cb09de-ff8c-429f-9bcb-76c99525c9dd_2.jpg', 'vehicle_images_more\\78cb09de-ff8c-429f-9bcb-76c99525c9dd_3.jpg']"
Audi,Q5,2020,24998,40746,Gray,,Gasoline,All-wheel Drive,WA1BNAFY6L2066715,Keeler Pre-owned,12110,SUV,"['vehicle_images_more\\869fb6fb-b44e-4866-84c6-fe77b2a08753_1.jpg', 'vehicle_images_more\\869fb6fb-b44e-4866-84c6-fe77b2a08753_2.jpg', 'vehicle_images_more\\869fb6fb-b44e-4866-84c6-fe77b2a08753_3.jpg']"
Audi,Q5,2019,24390,42425,Ibis White,Black,Gasoline,All-wheel Drive,WA1BNAFY4K2080336,BMW of South Albany,12077,SUV,"['vehicle_images_more\\a756beea-b2a1-4ea1-9767-a7df50ce5c38_1.jpg', 'vehicle_images_more\\a756beea-b2a1-4ea1-9767-a7df50ce5c38_2.jpg', 'vehicle_images_more\\a756beea-b2a1-4ea1-9767-a7df50ce5c38_3.jpg']"
Audi,Q7,2017,22995,74603,Orca Black Metallic,Black,Gasoline,All-wheel Drive,WA1LAAF75HD019324,Lusso Motors,12010,SUV,"['vehicle_images_more\\13e1ba01-4233-46f8-8da3-b9d52445f5e0_1.jpg', 'vehicle_images_more\\13e1ba01-4233-46f8-8da3-b9d52445f5e0_2.jpg', 'vehicle_images_more\\13e1ba01-4233-46f8-8da3-b9d52445f5e0_3.jpg']"
Audi,A3,2017,13850,95700,White,Black,Gasoline,All-wheel Drive,WAUB8GFFXH1075054,Romeo Chevrolet Buick GMC,12449,Sedan,"['vehicle_images_more\\61892d36-757e-4825-a2f5-6dfebc1d662d_1.jpg', 'vehicle_images_more\\61892d36-757e-4825-a2f5-6dfebc1d662d_2.jpg', 'vehicle_images_more\\61892d36-757e-4825-a2f5-6dfebc1d662d_3.jpg']"
Audi,A5,2019,27250,29867,Mythos Black Metallic,Black,Gasoline,All-wheel Drive,WAUBNCF54KA008241,Hoffman Motorsports,06092,Hatchback,"['vehicle_images_more\\7292799f-1de3-4456-a1d4-47b0a0ea9ee1_1.jpg', 'vehicle_images_more\\7292799f-1de3-4456-a1d4-47b0a0ea9ee1_2.jpg', 'vehicle_images_more\\7292799f-1de3-4456-a1d4-47b0a0ea9ee1_3.jpg']"
Audi,S3,2017,27500,46000,White,Black,Gasoline,All-wheel Drive,WAUB1GFF3H1041350,Unknown,Unknown,Sedan,"['vehicle_images_more\\d4606b80-56cf-439c-9c19-4d5c6491f87a_1.jpg', 'vehicle_images_more\\d4606b80-56cf-439c-9c19-4d5c6491f87a_2.jpg', 'vehicle_images_more\\d4606b80-56cf-439c-9c19-4d5c6491f87a_3.jpg']"
Audi,Q7,2019,24995,67443,Samurai Gray Metallic,Black,Gasoline,All-wheel Drive,WA1LHAF77KD027816,North Bay Imports,06088,SUV,"['vehicle_images_more\\54934e8b-51fd-498b-a74c-646126484601_1.jpg', 'vehicle_images_more\\54934e8b-51fd-498b-a74c-646126484601_2.jpg', 'vehicle_images_more\\54934e8b-51fd-498b-a74c-646126484601_3.jpg']"
Audi,Q3,2016,18985,61063,Brilliant Black,Chestnut Brown,Gasoline,All-wheel Drive,WA1GFCFS6GR022852,Shamrock Motors,06088,SUV,"['vehicle_images_more\\d11b9d34-9dbd-4cf4-8540-18816b2dac75_1.jpg', 'vehicle_images_more\\d11b9d34-9dbd-4cf4-8540-18816b2dac75_2.jpg', 'vehicle_images_more\\d11b9d34-9dbd-4cf4-8540-18816b2dac75_3.jpg']"
Audi,A5,2013,11999,68997,Blue,,Gasoline,All-wheel Drive,WAULFAFH6DN003179,Stop and Drive Auto Sales,06088,Convertible,"['vehicle_images_more\\4244358e-42e4-4b17-96bf-c7f7eebfd7dd_1.jpg', 'vehicle_images_more\\4244358e-42e4-4b17-96bf-c7f7eebfd7dd_2.jpg', 'vehicle_images_more\\4244358e-42e4-4b17-96bf-c7f7eebfd7dd_3.jpg']"
Audi,A4,2012,6888,143515,Brilliant Black,Black,Gasoline,All-wheel Drive,WAUBFAFL5CN015841,Prime Wheels LLC,06088,Sedan,"['vehicle_images_more\\21ffde99-fa8d-46bb-a272-bce769006b6b_1.jpg', 'vehicle_images_more\\21ffde99-fa8d-46bb-a272-bce769006b6b_2.jpg', 'vehicle_images_more\\21ffde99-fa8d-46bb-a272-bce769006b6b_3.jpg']"
Audi,Q5,2018,22997,38926,Ibis White,Nougat Brown / Black,Gasoline,All-wheel Drive,WA1BNAFY6J2176886,Hoffman Audi of East Hartford,06108,SUV,"['vehicle_images_more\\161ece2e-999f-4ac6-83e3-970e256dd2da_1.jpg', 'vehicle_images_more\\161ece2e-999f-4ac6-83e3-970e256dd2da_2.jpg', 'vehicle_images_more\\161ece2e-999f-4ac6-83e3-970e256dd2da_3.jpg']"
Audi,A4,2018,19182,82039,Manhattan Gray Metallic,Black,Gasoline,All-wheel Drive,WAUENAF43JA062010,Hoffman Lexus,06108,Sedan,"['vehicle_images_more\\ce920c37-7963-4507-9434-78eb8ae46c7b_1.jpg', 'vehicle_images_more\\ce920c37-7963-4507-9434-78eb8ae46c7b_2.jpg', 'vehicle_images_more\\ce920c37-7963-4507-9434-78eb8ae46c7b_3.jpg']"
Audi,S4,2019,28552,62337,Brilliant Black,Black,Gasoline,All-wheel Drive,WAUA4AF45KA102462,Shaker's Family Hyundai,06795,Sedan,"['vehicle_images_more\\825c4fd1-468c-4938-9601-cc6bd8a3ba28_1.jpg', 'vehicle_images_more\\825c4fd1-468c-4938-9601-cc6bd8a3ba28_2.jpg', 'vehicle_images_more\\825c4fd1-468c-4938-9601-cc6bd8a3ba28_3.jpg']"
Audi,A5,2014,14999,79200,Gray,Black,Gasoline,All-wheel Drive,WAULFAFR1EA035734,Unknown,Unknown,Coupe,"['vehicle_images_more\\1093fba4-0e3b-41eb-a558-a7eaadaa647c_1.jpg', 'vehicle_images_more\\1093fba4-0e3b-41eb-a558-a7eaadaa647c_2.jpg', 'vehicle_images_more\\1093fba4-0e3b-41eb-a558-a7eaadaa647c_3.jpg']"
Audi,Q3,2018,19995,67302,Daytona Gray Pearl Effect,Black,Gasoline,All-wheel Drive,WA1ECCFS2JR003612,J & M Automotive,06770,SUV,"['vehicle_images_more\\cbf394dc-392f-42f8-9000-73316c751b9b_1.jpg', 'vehicle_images_more\\cbf394dc-392f-42f8-9000-73316c751b9b_2.jpg', 'vehicle_images_more\\cbf394dc-392f-42f8-9000-73316c751b9b_3.jpg']"
Audi,Q5,2015,13995,93958,Mythos Black Metallic,Black,Gasoline,All-wheel Drive,WA1CFAFP7FA048887,J & M Automotive,06770,SUV,"['vehicle_images_more\\a2261c7b-4e90-4480-8184-520d4b7353ec_1.jpg', 'vehicle_images_more\\a2261c7b-4e90-4480-8184-520d4b7353ec_2.jpg', 'vehicle_images_more\\a2261c7b-4e90-4480-8184-520d4b7353ec_3.jpg']"
Audi,A4,2009,6950,114115,Silver,Black,Gasoline,All-wheel Drive,WAULF78KX9N063162,Unknown,Unknown,Sedan,"['vehicle_images_more\\72a524c5-46c8-4380-bdba-bc7c94480f2a_1.jpg', 'vehicle_images_more\\72a524c5-46c8-4380-bdba-bc7c94480f2a_2.jpg', 'vehicle_images_more\\72a524c5-46c8-4380-bdba-bc7c94480f2a_3.jpg']"
Audi,Q7,2017,15999,115727,White,Black,Gasoline,All-wheel Drive,WA1LAAF7XHD023238,Green Light Auto Sales,06524,SUV,"['vehicle_images_more\\0c990d85-5e0d-4349-9479-177e7c35d205_1.jpg', 'vehicle_images_more\\0c990d85-5e0d-4349-9479-177e7c35d205_2.jpg', 'vehicle_images_more\\0c990d85-5e0d-4349-9479-177e7c35d205_3.jpg']"
Audi,Q5,2019,22000,56770,,,Gasoline,All-wheel Drive,WA1BNAFY3K2114606,Keeler Pre-owned,12110,SUV,"['vehicle_images_more\\ef146dbf-b7f1-47c4-a622-a7b6bb65033f_1.jpg', 'vehicle_images_more\\ef146dbf-b7f1-47c4-a622-a7b6bb65033f_2.jpg', 'vehicle_images_more\\ef146dbf-b7f1-47c4-a622-a7b6bb65033f_3.jpg']"
Audi,A7,2019,34539,59060,Blue,Black w/Rock Gray Contrast Stitching,Gasoline,All-wheel Drive,WAUV2AF21KN058717,Mohawk Chevrolet,12020,,"['vehicle_images_more\\ce5ae6ea-5ebb-47af-b5dd-57eb3f1bd8d0_1.jpg', 'vehicle_images_more\\ce5ae6ea-5ebb-47af-b5dd-57eb3f1bd8d0_2.jpg', 'vehicle_images_more\\ce5ae6ea-5ebb-47af-b5dd-57eb3f1bd8d0_3.jpg']"
Audi,SQ5,2020,31995,57670,Brilliant Black,Black,Gasoline,All-wheel Drive,WA1B4AFY2L2040129,Romeo VW of Kingston,12401,SUV,"['vehicle_images_more\\fedac08e-1a68-494e-b0af-ad302c34cafb_1.jpg', 'vehicle_images_more\\fedac08e-1a68-494e-b0af-ad302c34cafb_2.jpg', 'vehicle_images_more\\fedac08e-1a68-494e-b0af-ad302c34cafb_3.jpg']"
Audi,A7,2018,26995,66389,Glacier White Metallic,Nougat Brown,Gasoline,All-wheel Drive,WAUW3AFC2JN016727,Noyes Volkswagen,03431,Hatchback,"['vehicle_images_more\\70287274-fbee-4aba-b2e1-7cee52bed893_1.jpg', 'vehicle_images_more\\70287274-fbee-4aba-b2e1-7cee52bed893_2.jpg', 'vehicle_images_more\\70287274-fbee-4aba-b2e1-7cee52bed893_3.jpg']"
Audi,A4,2014,7888,111868,Moonlight Blue Metallic,Gray,Gasoline,All-wheel Drive,WAUBFAFL2EA079071,Prime Wheels LLC,06088,Sedan,"['vehicle_images_more\\7632744f-0f74-4733-898b-88580e58c72f_1.jpg', 'vehicle_images_more\\7632744f-0f74-4733-898b-88580e58c72f_2.jpg', 'vehicle_images_more\\7632744f-0f74-4733-898b-88580e58c72f_3.jpg']"
Audi,A4,2009,8788,68376,Moro Blue Pearl Effect/Blue Roof,Beige,Gasoline,All-wheel Drive,WAUDF48H19K010729,Prime Wheels LLC,06088,Convertible,"['vehicle_images_more\\85f53ad7-aa9f-4d0d-afd7-4b13f89c8c8d_1.jpg', 'vehicle_images_more\\85f53ad7-aa9f-4d0d-afd7-4b13f89c8c8d_2.jpg', 'vehicle_images_more\\85f53ad7-aa9f-4d0d-afd7-4b13f89c8c8d_3.jpg']"
Audi,A4,2011,7999,90791,Meteor Gray Pearl,Cardamom Beige,Gasoline,All-wheel Drive,WAUFFAFL6BN026248,Prime Wheels LLC,06088,Sedan,"['vehicle_images_more\\9d521ba0-ffeb-49b4-87a0-0a386f5a38cb_1.jpg', 'vehicle_images_more\\9d521ba0-ffeb-49b4-87a0-0a386f5a38cb_2.jpg', 'vehicle_images_more\\9d521ba0-ffeb-49b4-87a0-0a386f5a38cb_3.jpg']"
Audi,SQ5,2020,31915,30364,Navarra Blue Metallic,Rotor Gray,Gasoline,All-wheel Drive,WA1B4AFY8L2019768,Blasius of Bristol,06010,SUV,"['vehicle_images_more\\573ae57c-a608-45f9-be0d-dcf430df69b1_1.jpg', 'vehicle_images_more\\573ae57c-a608-45f9-be0d-dcf430df69b1_2.jpg', 'vehicle_images_more\\573ae57c-a608-45f9-be0d-dcf430df69b1_3.jpg']"
Audi,Q3,2016,15248,45409,Black,Black,Gasoline,All-wheel Drive,WA1EFCFS6GR007002,Blasius of Bristol,06010,SUV,"['vehicle_images_more\\bb2b098c-9a88-4711-a263-e3a64058cd6e_1.jpg', 'vehicle_images_more\\bb2b098c-9a88-4711-a263-e3a64058cd6e_2.jpg', 'vehicle_images_more\\bb2b098c-9a88-4711-a263-e3a64058cd6e_3.jpg']"
Audi,A3,2020,22498,60392,Brilliant Black,Black,Gasoline,All-wheel Drive,WAUJEGFF0LA105644,Hudson Valley VW,12590,Sedan,"['vehicle_images_more\\763398ba-7397-417b-a3c0-d906ce8c7439_1.jpg', 'vehicle_images_more\\763398ba-7397-417b-a3c0-d906ce8c7439_2.jpg', 'vehicle_images_more\\763398ba-7397-417b-a3c0-d906ce8c7439_3.jpg']"
Audi,A3,2015,12490,111156,Black,Black,Gasoline,All-wheel Drive,WAUEFGFF7F1135386,Good Guys Auto House,06489,Sedan,"['vehicle_images_more\\90acf0f0-6df7-44bb-b574-2f30b84529bd_1.jpg', 'vehicle_images_more\\90acf0f0-6df7-44bb-b574-2f30b84529bd_2.jpg', 'vehicle_images_more\\90acf0f0-6df7-44bb-b574-2f30b84529bd_3.jpg']"
Audi,A4,2018,24899,45411,Matador Red Metallic,Black,Gasoline,All-wheel Drive,WAUENAF4XJA149578,Valenti Autocenter,06795,Sedan,"['vehicle_images_more\\c6267321-4b8f-46b5-b3f3-e2e28d476db7_1.jpg', 'vehicle_images_more\\c6267321-4b8f-46b5-b3f3-e2e28d476db7_2.jpg', 'vehicle_images_more\\c6267321-4b8f-46b5-b3f3-e2e28d476db7_3.jpg']"
Audi,A4,2017,11499,125397,Glacier White Metallic,,Gasoline,All-wheel Drive,WAUANAF41HN005029,Supreme Automotive,06051,Sedan,"['vehicle_images_more\\db939948-5485-45bc-ac74-e445ffd9feab_1.jpg', 'vehicle_images_more\\db939948-5485-45bc-ac74-e445ffd9feab_2.jpg', 'vehicle_images_more\\db939948-5485-45bc-ac74-e445ffd9feab_3.jpg']"
